timestamp,user_id,group_id,city,device,x1,x2,x3,x4,x5,hv_noise,amount,num_prev_events,sensor_quality,leaky_proxy,post_event_signal,future_agg_hint,weekend,hour,y
2025-12-04 21:19:02,2420,121,city_05,mobile,-1.589853094705079,-0.28429922417649045,1.269684474572595,1.5241029536192332,-1.0037416627694187,-1.0885361943104153,24.77605849604606,3,0.814311570234891,1.4911661017760889,-0.41098705363060073,0.01702604266749351,0,21,0
2025-09-19 06:27:05,607,288,city_06,web,0.08081086787258873,-2.247639405484133,0.13211012050802834,1.4720920412894987,-0.5059027269138405,5.20046023605917,60.881373366351134,4,0.578583369217685,-0.4451096426599214,-0.41645250903878245,-0.5991656344805831,0,6,0
2025-11-17 05:23:34,2492,60,city_08,mobile,2.265833023451146,1.908550519153545,-1.6932286301089323,-0.8800049823328466,0.8919763426157554,0.7892861582109079,128.14012987978938,4,0.6604331252882987,-0.017534248151274367,0.18520853400980608,-0.6961570347819378,0,5,0
2025-09-10 16:18:24,2366,341,city_09,mobile,-1.2637836921135384,-0.8441881510092164,-1.8258767842034704,-1.6694079877655585,1.2950335796707808,-3.9668918251568797,10.35144000823985,3,0.8641416600063548,1.3850888454321792,1.618444173628995,0.19561841188082707,0,16,1
2026-01-03 06:07:47,2028,156,city_03,web,0.05524937540412052,0.29508719170724873,-0.6168119803657166,0.6768096015121772,0.13615687487658112,-6.10779484098553,22.279520144940417,2,0.8670082654232587,-0.7624534039403006,-0.15861886067243774,1.1842060917297785,1,6,0
2025-12-16 14:37:40,385,310,city_04,web,-1.1561977248019493,-1.7807533538421993,0.8948859044408101,1.6658369077741713,-0.19128211544241402,5.978304647650214,27.875534526884053,4,0.6514749616045513,-0.5294189533883634,-0.1874819803863492,0.3257301182698513,0,14,0
2025-12-08 14:26:17,1422,242,city_06,mobile,0.4374182492640803,1.0895036973071464,1.025460828085181,2.0096945011727767,-1.4392709965654538,-0.4205820214909676,25.183004036543664,3,0.7723040710861125,-0.9786434360840375,0.5785696196494192,0.8722967254977942,0,14,0
2025-09-27 16:31:58,567,286,city_05,mobile,-1.1435849353672236,-0.5378298306224752,-0.15947898352487513,0.405799110812827,-0.36604143428511726,-4.261193423477421,23.546185834489794,9,0.7761763734073763,-0.1625929252743573,0.05258398515872484,-0.22466657902506418,1,16,0
2026-02-26 03:07:24,358,222,city_03,mobile,0.5253755101923019,0.7778535580104836,0.3118988539036597,0.6156043713738442,-1.8958346354037343,-1.1233254811617022,11.961160544237586,2,0.7018365700644125,0.7498479059819936,-0.26991872448786564,0.18487283354787443,0,3,0
2025-11-12 08:33:06,515,166,city_10,mobile,-0.5695734449476385,0.5517189136420113,-0.7872298003535708,-0.5303926845611373,0.748831167463528,6.267542148505498,19.495581715304947,5,0.8501455654333253,-1.26393667578074,-0.4474444788811723,0.7855422059359156,0,8,0
2025-10-02 08:36:39,1476,370,city_01,mobile,-0.8879275195076168,-1.2090893693428417,-0.7534715719808742,-1.763294800057841,1.4446569626006047,-5.459701851320728,12.31681464431559,4,0.5537675307702213,0.04896207684635044,0.06664048428023461,-0.06428492713795159,0,8,0
2025-11-10 07:30:03,518,132,city_02,web,-0.1412793429178522,-1.0432266390983853,-0.5985950099789736,-1.1487915924069765,-1.8240408878899634,5.185194905755583,75.47449972731181,4,0.8611594533521246,-0.04504373644449247,0.6156890901428486,0.880677995630036,0,7,0
2026-01-25 22:52:22,1158,256,city_04,mobile,-2.3228309398177998,-1.3043710158719655,0.05021570811647886,1.6655411535385514,0.4324290709713643,7.8602078157237845,4.78704890061346,6,0.9645420896046848,-0.2879728721329112,0.06745362751600666,-0.6884065450387281,1,22,0
2026-01-24 12:30:05,1638,65,city_03,web,1.1055090461320238,1.9124854084767937,1.1475692983606798,1.1278577184573686,1.8932587527521254,-4.592255185611764,30.043586906066494,3,0.9221189046544274,-0.11938739002269834,0.056518046888808605,-0.47151414573610073,1,12,0
2025-12-21 21:52:18,758,58,city_09,web,-0.8769595967280468,-0.11158768312818818,-1.5352266825635983,-0.5697695327646354,-0.92387269517755,-4.177472961914017,22.50546133342088,6,0.7888647920432482,0.51660053739527,-0.2568050695812375,-0.13942289615299724,1,21,0
2025-10-17 19:15:26,1771,144,city_04,mobile,-0.9511232701671356,-0.6447446920200497,-0.749972918701706,0.5716123529932289,0.03404907043183503,-2.9456023769482345,17.410925871032685,4,0.7649540587272068,0.5382893350894784,-0.029185352629020177,-0.6322779477338929,0,19,0
2026-02-22 15:32:51,482,36,city_10,web,0.8837009807110735,-0.2016750619037424,0.047461498586528345,-1.3222367430675237,-0.49292123075702987,-6.230913027573407,45.412691199123806,2,0.7648981172451349,1.2891836360051545,-0.06520642483989482,0.9558226898214223,1,15,0
2026-01-29 11:10:44,119,107,city_10,web,0.2776048420861495,-0.06060792246038596,0.13970664061870464,-1.6031217691115671,1.585093666704624,1.3222667775127896,22.625835890709723,5,0.7739580748821212,-2.212285372637345,-0.22511792844805528,-0.6844253607014921,0,11,0
2025-11-12 04:00:07,949,187,city_10,web,0.6850402550123622,0.9173811629048594,-0.5093001452389111,0.36826130949460256,-1.4695744181005757,-4.099407750490163,19.82945562301532,1,0.7004312031981377,-1.7630323459882613,-0.12308943637696847,0.06216327482648599,0,4,0
2025-09-03 21:34:05,1973,13,city_02,mobile,0.7616982609352216,-1.2325295555044196,0.21417777903306806,-0.7329520479261793,1.7845617545140362,4.553928082389122,22.218978299201154,3,0.6054550876258532,0.25992602949231824,-0.46976062733171253,0.9828230547189537,0,21,0
2025-11-28 11:45:23,1825,116,city_07,mobile,0.11867436619504051,0.6363280796501092,0.48571812659509883,1.451203718162312,-1.4541083672431356,-7.873132007503358,15.080069665389166,4,0.4940466742259576,0.1227420838529925,-0.16333771923149085,0.7292561275797539,0,11,0
2025-11-06 08:26:45,1895,254,city_10,mobile,1.1225048064569485,1.7768977359676157,0.6263753333441607,-0.06068479745383119,0.7120366993938547,-5.714878987347136,15.53172879650453,0,0.5515580865341863,0.24003892286770948,1.814308297378008,1.9225487247320194,0,8,1
2026-02-19 07:07:05,2240,46,city_02,web,-0.41871265619529924,-0.5803921098621319,0.08385014071772187,-0.053453524045651485,0.20519510788453799,-1.268127061622035,11.579205556139733,2,0.7170285812838044,-0.9092629741737669,0.4117489328515777,-0.4200875267941146,0,7,0
2026-02-05 11:14:09,1452,371,city_08,mobile,-1.9304021070614643,-0.9735047714041284,1.4016448776983443,0.8557715259000961,-0.08560387494243837,0.6916084078714335,14.2999015473685,2,0.7335308638975752,-0.41315573703502506,0.3140694189046098,-0.1540011958167678,0,11,0
2025-11-21 02:20:02,1957,217,city_02,mobile,2.9149146864972746,2.614285054006194,-0.5115187045476064,-1.8400428886039872,1.1773829358350487,3.416568834703714,74.74738816461122,2,0.7266951916089243,-1.0785731176645634,2.5260432282331933,1.1111125059391833,0,2,1
2026-01-25 18:58:18,2223,327,city_02,web,0.2901139004913528,0.17682323814590306,1.464119248321824,0.7139013331801789,-0.8888129683290806,0.8634371438878949,30.94024963262102,3,0.7987934668352361,-1.1548764911074145,0.5027467174135781,-0.4197996300941638,1,18,0
2026-01-22 09:33:34,1143,273,city_01,mobile,-0.5312963751131644,-0.41276709596491534,-0.3155277239834134,0.49967242702976933,-0.24340967763264176,4.4925150718425115,18.556525057271124,4,0.8310508032971943,0.04592130465343804,-0.4217461775577122,0.1435904902175948,0,9,0
2025-11-30 08:09:44,1652,192,city_03,tablet,-1.9659893369097599,-0.8289269574641966,0.26699039412951153,1.1035724626190926,0.10967809273917473,0.2565850441119769,21.20100284471221,3,0.6787885632901469,-1.023566894412275,-0.0072964461330194555,0.2890243618563673,1,8,0
2026-02-19 12:57:22,2027,323,city_08,web,0.1807770198095424,2.3835573838282405,1.2096484257405158,-2.21556448975241,0.9593218340089069,3.001333786709721,40.77404691587588,4,0.6018930620841754,0.27140758259020925,0.11902218660160238,0.05265235866337972,0,12,0
2025-10-03 08:13:34,617,244,city_03,web,0.7789220031737092,0.8822117484969352,0.6923586519021376,-1.8547673502067712,-1.03218693812611,-2.804455016480543,18.520462771304118,1,0.6188785229653425,-0.09274608214650029,-0.1336052059801508,-0.5476360108398757,0,8,0
2025-10-06 02:12:14,260,11,city_09,mobile,-0.38469575878882295,0.9572097935328039,-1.2994096417018968,-0.8048421249973792,-0.609813095312318,5.1721708424274,29.58913987861616,2,0.6355862717441036,0.09314378369113067,0.26569715532961574,1.2056698873108411,0,2,0
2026-02-08 11:31:07,555,184,city_07,mobile,0.3369632497624011,-0.7404928722312027,1.1434551294799615,-0.9926610613257774,-1.7910367433660248,0.3228938550372705,20.204570007735413,1,0.8040388742172567,-0.06895083689890658,0.09417793834771471,0.3139116610885599,1,11,0
2026-01-28 04:18:55,1862,251,city_01,mobile,0.42315176956679856,0.5868246946810656,-1.5341894193440442,-1.110733402765092,0.08320267755556454,2.171960919650957,93.12004538807182,5,0.8370806751291484,-0.13530497903214278,0.10568082925042674,0.07811185131108189,0,4,0
2025-12-22 13:05:03,217,16,city_01,mobile,-0.4786954597356536,-0.902854768718578,-0.18107415560063356,-1.1164474282952321,-0.9933404330001814,2.338902367866769,40.70488993714336,7,0.6561043662816177,0.5962030893469178,0.5673059953253043,-0.5430164210965697,0,13,0
2025-12-11 21:54:55,584,244,city_06,mobile,-1.283479280971702,-1.1665145476761092,0.3465783110498569,2.2687340447134674,-1.2962276840270208,2.2074878294530977,33.47162457809342,3,0.6305467043483455,-0.176458484244283,-0.20539466380740967,0.2974240795558731,0,21,0
2025-12-18 07:45:47,1741,392,city_05,web,-0.15462478933504473,-0.22784089021242515,-0.39139689500459696,0.6006708636493333,-1.5900086067790036,0.9613598890399069,25.864812080928964,2,0.6232705779259567,0.33306982169505805,0.13150232608475815,1.1368544197840427,0,7,0
2026-01-02 12:14:05,1725,140,city_07,mobile,0.11773510561814236,-2.5145807471177846,-0.14101576589992698,1.353576371287908,-1.5596837889846484,4.20339732239421,20.512132305551688,2,0.8037161806412215,1.0463647651105707,0.11151986042247655,0.909653506235155,0,12,0
2025-10-01 11:22:37,76,328,city_01,web,0.39720669683273424,0.4916241241236662,-0.8915240069211342,-0.8197421021902666,1.7537329752924022,10.220520765445361,46.54638031328057,5,0.7209228688001085,0.6964620386304501,2.233294020823912,0.4747248239500302,0,11,1
2026-02-16 13:01:30,1709,4,city_06,web,0.16082025587769844,-0.3900606443969522,-0.9093042041020906,1.7657747533016233,0.12400915249681832,-1.9434101372597137,14.495410786601465,2,0.9973186427967972,-0.9592281057188213,-1.112077570548808,0.574059765890097,0,13,0
2026-02-03 22:09:54,571,67,city_03,mobile,0.30500260399935514,-0.9541205322688426,0.42892602296917487,-0.07854672100543908,0.2764944389488111,3.837887955977623,23.67455342435595,5,0.8608241827424509,-1.9902449996037679,0.018933010132241697,-0.1879072652281901,0,22,0
2026-01-16 16:54:19,271,69,city_08,tablet,-0.35691539602234457,1.7905869245052193,-0.4868243594519398,-2.156912759219092,-0.2754291235825965,0.9148761550942115,35.017205640167276,4,0.5807967143694434,0.46819910827136285,-0.026605527564569537,0.6151413376939793,0,16,0
2025-12-02 20:03:52,985,242,city_05,mobile,-0.6776309590610009,-1.0180087915727594,-1.4992602325425846,-0.3357020982679675,1.4800811304286219,7.0122777751567,24.300364667770914,4,0.6295079864174609,0.5064944755048116,-0.03702185807780998,0.7044553480683051,0,20,0
2025-10-28 22:05:00,564,214,city_06,web,-1.5669488857888414,-3.300236855876375,1.275192316250528,-0.7968628542728576,-0.6251524715315337,4.376237593191686,18.522828054403632,5,0.5941460456119347,0.43598565309551296,0.07358331134794519,-0.4372655603032934,0,22,0
2025-09-09 08:23:13,1591,280,city_05,mobile,0.7675049125732006,0.582696892743074,-1.1421126886786641,-0.8327858188773777,1.1299384248704833,2.7741122280544643,26.189602215081653,4,0.6516811665965133,0.7961345727545798,1.6253918680301658,0.5493972695326503,0,8,1
2026-01-26 10:56:36,1399,115,city_05,mobile,-0.6181157038734009,-0.6023191953425078,1.1755238828108943,-0.5888390440461834,-1.7024889341615,-3.841997982304904,14.144536993537491,3,0.48439094669591615,0.040353580878214564,0.005659904444992247,0.8450049172943749,0,10,0
2026-02-25 15:22:27,1106,126,city_03,mobile,-0.5210296455364527,-0.5053747848217774,-1.0776542603919501,1.0611404136834182,-0.4388535571001593,-2.194122698380297,22.356142431408383,2,0.6314386082701101,1.560308958151168,0.21150379950743253,1.2179979621631083,0,15,0
2025-12-27 07:28:51,1761,182,city_08,tablet,-1.059007456747406,-1.5162822061138268,-0.42002572401820537,-0.7911686797403695,0.6116311761570636,1.447977376673686,23.79375555964848,5,0.7666079603190467,-0.6104558694503295,-0.10995193835434543,0.7768645848500494,1,7,0
2025-10-03 12:21:38,1588,386,city_04,web,-0.3314857206834854,0.5500324370960251,0.8347664439911313,1.344522709621958,1.851535115697426,-6.806149333968302,25.448265497392427,2,0.7106319637795014,-0.1202733956278849,-0.765047611058882,-1.0516165443033851,0,12,0
2026-01-21 17:03:52,205,352,city_02,mobile,-0.0610362159820146,-1.0420057765603,1.0369331547878093,0.6719346149821996,-0.8050635607318042,-2.957899129785328,12.530007640412833,5,0.7420124580807628,-0.8471097586679038,0.3529894709016291,-0.6562301613289905,0,17,0
2025-10-07 01:30:50,342,394,city_09,mobile,-0.7400870958821647,0.03337716125309398,1.4548935531349427,0.7566082037819613,-0.6843482227363671,2.0259667894526987,41.09725619885184,0,0.8276351535419245,-0.11195667672743274,-0.3249128892488052,-1.0965877025795427,0,1,0
2026-01-12 21:43:14,743,66,city_02,mobile,0.8993156388928014,-0.5444897499533989,-1.5118169040193061,1.1135863658840612,-0.21104708772741354,-3.5629869348836007,49.145494415650695,2,0.7715105915275153,-1.1003850866291227,1.7211754211108508,1.0291357162887733,0,21,1
2026-01-19 03:35:08,1792,94,city_02,mobile,0.5300178522865476,-0.40523678752025133,-0.6985992604238964,-0.7950354521165649,-1.00657196239229,-1.3967938732770833,25.51419472815647,2,0.6540518742954239,0.18652252920808968,-0.07794985526539618,0.07182326524889021,0,3,0
2026-01-02 11:44:07,4,79,city_06,mobile,0.43654676535837184,0.2954043217780636,-1.0399105860999105,-0.8734182202104762,0.3412097116754378,-8.840306539365782,54.17202681163616,3,0.7113384128749767,1.4872125884518832,-0.4366084526041125,0.10657332871751456,0,11,0
2025-12-29 15:56:21,1365,328,city_04,web,-0.49166437897935256,-0.8155970171698642,-0.8254792920641751,0.06164283669539694,0.35540026043658957,0.9352697707715059,15.759937282291153,1,0.8036110759790646,-0.7449437504926029,0.3844362381083426,1.2496102183838478,0,15,0
2025-09-09 05:34:04,2028,160,city_03,mobile,0.49537118284843246,-1.2821749870962844,-0.3579938593009189,-2.455023361504966,1.7190460086731965,4.581625665318878,12.435117562719217,2,0.848580919453268,0.18335748858904924,0.5998507258950185,0.3692146454251809,0,5,0
2026-02-07 03:30:34,292,158,city_02,mobile,-0.19252756842669638,2.0226458989978204,-0.9363841976587757,0.23123672379136478,0.96162248988874,-4.7567661331851605,37.39339017430813,4,0.6376942528751156,0.8522708499843992,-0.25587173731416357,-0.0731383451762258,1,3,0
